,scenario,forcing,base_period,from_year,to_year,p05,p16,p50,p84,p95
201,ssp119,anthro,1995-2014,2022,2041,0.39827490158029943,0.47178503573326813,0.6236798665296783,0.806392854393028,0.9346574347569021
202,ssp119,anthro,1995-2014,2023,2042,0.4022081635665415,0.4776084208984102,0.6362363693941617,0.8247510796586246,0.9606996364861652
203,ssp119,anthro,1995-2014,2024,2043,0.4052889364646353,0.48305670099524806,0.6470315429921896,0.8421407077321966,0.9857626097593936
204,ssp119,anthro,1995-2014,2025,2044,0.4078845106925297,0.48795250582777283,0.655992393620529,0.8572834870944035,1.0098803286317954
205,ssp119,anthro,1995-2014,2026,2045,0.4084005301411295,0.4913847462186645,0.663749744459304,0.8696921286690404,1.0283668686741925
206,ssp119,anthro,1995-2014,2027,2046,0.40810823094743753,0.494136788619299,0.6706265645616135,0.8799700408282773,1.0455855190129546
207,ssp119,anthro,1995-2014,2028,2047,0.40833125149407934,0.49531078452741334,0.6759171991856101,0.8900236919048291,1.0578079673157628
208,ssp119,anthro,1995-2014,2029,2048,0.40830577907834903,0.49680236952807716,0.6791494825046362,0.8987720469212359,1.0685680889823195
209,ssp119,anthro,1995-2014,2030,2049,0.4076989804022489,0.4986381232012773,0.6819750491396912,0.9065169030210056,1.0826864713687805
210,ssp119,anthro,1995-2014,2031,2050,0.4053504630680339,0.49825238357396817,0.6839118753375085,0.9110059108755664,1.091159705265059
211,ssp119,anthro,1995-2014,2032,2051,0.4038715919713976,0.4982681850221047,0.6854678977974086,0.9155357669547145,1.097234183270822
212,ssp119,anthro,1995-2014,2033,2052,0.40051113893307616,0.49679537211471775,0.6862208162013943,0.9205055618546051,1.1007695448659092
213,ssp119,anthro,1995-2014,2034,2053,0.3974659091249398,0.49516083080594936,0.685718455815529,0.9223045291676558,1.1032277698946327
214,ssp119,anthro,1995-2014,2035,2054,0.3938665115312188,0.4932338220861469,0.6847321467659406,0.9233689765760655,1.107056864138191
215,ssp119,anthro,1995-2014,2036,2055,0.3904977241026629,0.48912970475871437,0.6830218223848262,0.925275463289886,1.1105037839025502
216,ssp119,anthro,1995-2014,2037,2056,0.386438357869278,0.4851382765618785,0.6801438889569023,0.9247581606432166,1.1133377858430296
217,ssp119,anthro,1995-2014,2038,2057,0.3824078281683982,0.4821625513874787,0.6768672759239002,0.9231642950774778,1.1154283736065733
218,ssp119,anthro,1995-2014,2039,2058,0.378339276418937,0.4780138662581165,0.673144262446977,0.9214810543440943,1.1169183928835131
219,ssp119,anthro,1995-2014,2040,2059,0.3737940471586295,0.4738098805708778,0.6693942058695544,0.9193208102766252,1.1167199585830747
220,ssp119,anthro,1995-2014,2041,2060,0.3696587564371076,0.46879685285131784,0.66547526183909,0.9167898374162726,1.1162492888141364
221,ssp119,anthro,1995-2014,2042,2061,0.36495128437658525,0.4634295008879654,0.6611298630175855,0.9138181955033622,1.1166391063861805
222,ssp119,anthro,1995-2014,2043,2062,0.359674816685742,0.4576342168814378,0.6578731629329081,0.9115518805012527,1.1169289451262265
223,ssp119,anthro,1995-2014,2044,2063,0.3544507553519537,0.452899151565705,0.653904051384433,0.9075522282264277,1.1177841161812176
224,ssp119,anthro,1995-2014,2045,2064,0.3496105647088945,0.44705113513294026,0.6495373710701478,0.9039375329779586,1.11372928760879
225,ssp119,anthro,1995-2014,2046,2065,0.3456267459827024,0.44343268577011796,0.6440548013983497,0.9013461985367048,1.1111557714176394
226,ssp119,anthro,1995-2014,2047,2066,0.3407563971067058,0.43997890816179186,0.6396048923247847,0.8991794696078881,1.1114675009953476
227,ssp119,anthro,1995-2014,2048,2067,0.33587206827044774,0.43523742340231614,0.634841663818247,0.8940472123518451,1.1100719831604586
228,ssp119,anthro,1995-2014,2049,2068,0.33138159684381047,0.43008804761375247,0.6303934646735518,0.8913277459174783,1.1093541069971171
229,ssp119,anthro,1995-2014,2050,2069,0.32713785064165024,0.4254054618699439,0.6254959625551968,0.8879576282195101,1.1050713653426447
230,ssp119,anthro,1995-2014,2051,2070,0.32257153986465764,0.42097384514832403,0.6205919938971323,0.8846770520471349,1.1031667779628154
231,ssp119,anthro,1995-2014,2052,2071,0.3182603900172847,0.4165227177686694,0.6163447730735581,0.882002854691507,1.1014342843442702
232,ssp119,anthro,1995-2014,2053,2072,0.3137245021068049,0.41236320702209006,0.6118065672649826,0.8783283900815743,1.0984066730975632
233,ssp119,anthro,1995-2014,2054,2073,0.308878771652052,0.4073606343317628,0.6083954680830146,0.8753107247046978,1.098880701263164
234,ssp119,anthro,1995-2014,2055,2074,0.3050459847752444,0.40360986188748954,0.6044450396836061,0.8724531725177918,1.0961640012851657
235,ssp119,anthro,1995-2014,2056,2075,0.30155324467603356,0.3989514575471429,0.6002329865556293,0.868205438255865,1.0921245536359383
236,ssp119,anthro,1995-2014,2057,2076,0.2967839660317211,0.39418714032529356,0.5957770007875951,0.8636380818375496,1.08949440437897
237,ssp119,anthro,1995-2014,2058,2077,0.292782475356803,0.3900707558668236,0.5906683163029914,0.8599088293696943,1.086019751933751
238,ssp119,anthro,1995-2014,2059,2078,0.2878687338401509,0.38546893478636146,0.5856358125031145,0.8558528837174291,1.0834488154818485
239,ssp119,anthro,1995-2014,2060,2079,0.2828600558801946,0.3821198286988383,0.5816836270017589,0.851286720452206,1.0786040675435808
240,ssp119,anthro,1995-2014,2061,2080,0.2791849953148216,0.37901594954091516,0.5780589962017451,0.8475774289409214,1.0759096261416747
241,ssp119,anthro,1995-2014,2062,2081,0.27633971401587154,0.3745481646711099,0.5743136122578003,0.8434404741526518,1.0746348822090124
242,ssp119,anthro,1995-2014,2063,2082,0.27383765708467384,0.37117635340216637,0.5704674019325577,0.8399650844963067,1.0696467518795123
243,ssp119,anthro,1995-2014,2064,2083,0.27007368388884684,0.36679920245027176,0.5673009540882308,0.8362369922635364,1.0639106935938885
244,ssp119,anthro,1995-2014,2065,2084,0.2660274349031081,0.36307135340787783,0.5628778472395115,0.8329023788203295,1.0588848608275143
245,ssp119,anthro,1995-2014,2066,2085,0.2613123873681825,0.3584912471410363,0.5591709685381496,0.8282706011655776,1.0556344535347386
246,ssp119,anthro,1995-2014,2067,2086,0.2566899906814997,0.3537346035196841,0.5546608780586992,0.8236112136371976,1.0521496508776536
247,ssp119,anthro,1995-2014,2068,2087,0.25281036233920945,0.35009268795378484,0.5499888675885395,0.8204610237337113,1.0517127660729917
248,ssp119,anthro,1995-2014,2069,2088,0.24845437736251744,0.34628969914210367,0.5450148948729012,0.8156113855711743,1.0476904617394875
249,ssp119,anthro,1995-2014,2070,2089,0.24362036144096444,0.34220235580880265,0.5407678085347962,0.8122520782212099,1.0432965768310667
250,ssp119,anthro,1995-2014,2071,2090,0.23869439828085626,0.33725419687029173,0.5361776871756571,0.8069186956435836,1.0417989019771885
251,ssp119,anthro,1995-2014,2072,2091,0.23313217576131837,0.3324685523621989,0.5319539082817937,0.80184393821249,1.0401701954194948
252,ssp119,anthro,1995-2014,2073,2092,0.22729275845907176,0.32879015750921414,0.5275160434489027,0.7975289766077588,1.0377115335896905
253,ssp119,anthro,1995-2014,2074,2093,0.2215901220594046,0.32436887453172236,0.5224405632643798,0.7946330905340553,1.0318651826540417
254,ssp119,anthro,1995-2014,2075,2094,0.21666977412609814,0.31965976142413977,0.5190625963395317,0.7898635277734841,1.0280491046594702
255,ssp119,anthro,1995-2014,2076,2095,0.21151901295585912,0.31527847191664393,0.5151899948843177,0.7864966867835276,1.0230405682393813
256,ssp119,anthro,1995-2014,2077,2096,0.20677871389572203,0.3102288252517785,0.5088925128119437,0.7821721356223064,1.0219085866853037
257,ssp119,anthro,1995-2014,2078,2097,0.20197186109792348,0.30539974407672893,0.5038640154864413,0.7775485990455975,1.018540718437903
258,ssp119,anthro,1995-2014,2079,2098,0.19636487181015844,0.3008295358410272,0.4977089569828307,0.7730284313632036,1.0140054065029482
259,ssp119,anthro,1995-2014,2080,2099,0.1908250720592447,0.2958850107064612,0.49248424272562663,0.7687543467798523,1.0100502062665089
260,ssp119,anthro,1995-2014,2081,2100,0.18526481698875108,0.2909362888013915,0.48733169635930373,0.7638537246455342,1.0071585892274433
261,ssp126,ch4,1995-2014,1995,2014,0.0,0.0,0.0,0.0,0.0
262,ssp126,ch4,1995-2014,1996,2015,0.0007446196857405884,0.0008812851874877392,0.0011553421904617611,0.0015875431923765414,0.0019103646487632407
263,ssp126,ch4,1995-2014,1997,2016,0.0015024650397893913,0.0017726453752806791,0.0023151050967397113,0.0031708881395169897,0.003811056829060887
264,ssp126,ch4,1995-2014,1998,2017,0.0022781039184593065,0.0026961156438422896,0.003499364892420198,0.004776501170259979,0.005745528144423593
265,ssp126,ch4,1995-2014,1999,2018,0.0030850092920751584,0.0036471054216973943,0.004721229516539083,0.006414115705848688,0.007731639508170056
266,ssp126,ch4,1995-2014,2000,2019,0.003917593726387225,0.004627067442995458,0.005971778109559733,0.00807272375225566,0.009738230674273193
267,ssp126,ch4,1995-2014,2001,2020,0.0047881930253445,0.00564214076930714,0.007248397656883343,0.009757861419749325,0.011781550910404403
268,ssp126,ch4,1995-2014,2002,2021,0.005668623168909282,0.006667529061762232,0.008528677406547613,0.011466501353887288,0.013811025302060728
269,ssp126,ch4,1995-2014,2003,2022,0.006545668339937682,0.007707379349167241,0.009835145675087698,0.013185425522098369,0.015867812297669596
270,ssp126,ch4,1995-2014,2004,2023,0.007432449052105228,0.008743971868829102,0.011133776753590507,0.014892120751261052,0.017932146709554474
271,ssp126,ch4,1995-2014,2005,2024,0.008291316583812037,0.009758315889238967,0.012415495733499093,0.01659541006818364,0.01991102802691509
272,ssp126,ch4,1995-2014,2006,2025,0.009132122600913251,0.010748226339532532,0.013658843650163233,0.018263115856704405,0.021915828194750436
273,ssp126,ch4,1995-2014,2007,2026,0.009946009142079371,0.011707444551928445,0.014885910813720038,0.01989292548259873,0.023896567520195637
274,ssp126,ch4,1995-2014,2008,2027,0.010719399060600111,0.012613078957469659,0.016056534033659475,0.0214600420208655,0.025814369925645873
275,ssp126,ch4,1995-2014,2009,2028,0.011416527019065792,0.013451646945045309,0.01714223450052388,0.022942984124299716,0.027631899366413876
276,ssp126,ch4,1995-2014,2010,2029,0.012037417547852213,0.014211709125924581,0.01813947595292409,0.024328503345631566,0.029364325766667074
277,ssp126,ch4,1995-2014,2011,2030,0.012602679312366206,0.014862723093760435,0.019029709114088855,0.025590789592870866,0.03091917465421072
278,ssp126,ch4,1995-2014,2012,2031,0.013033376717791322,0.015436396324780048,0.019783284868925,0.026746201761178142,0.03231623061830846
279,ssp126,ch4,1995-2014,2013,2032,0.013382680834303051,0.015879494906575885,0.020474204101787352,0.027796949814260223,0.03360769721154968
280,ssp126,ch4,1995-2014,2014,2033,0.013623183568507091,0.01620806171388324,0.02096704563417462,0.02870605476569546,0.03472367596917969
281,ssp126,ch4,1995-2014,2015,2034,0.013759973171311635,0.01638811036351457,0.021310861068804976,0.029350640861203675,0.035529049502228856
282,ssp126,ch4,1995-2014,2016,2035,0.013752011398568253,0.01641741576658047,0.02148434343105521,0.029885219419813664,0.036232579997199726
283,ssp126,ch4,1995-2014,2017,2036,0.013599246481528859,0.01630986808811857,0.021497741671762105,0.03013509835726079,0.03688154983197677
284,ssp126,ch4,1995-2014,2018,2037,0.013193735040388765,0.01602610920793687,0.021315309156619944,0.030162637777717598,0.037168939366857674
285,ssp126,ch4,1995-2014,2019,2038,0.012686483028987427,0.015564057357406203,0.020879973721192435,0.03008328700070652,0.03732068180544787
286,ssp126,ch4,1995-2014,2020,2039,0.012020838186586813,0.014886159663594047,0.020261209461611585,0.029585157764824545,0.037109412225970785
287,ssp126,ch4,1995-2014,2021,2040,0.01119410525033675,0.01403383740961087,0.01946640484148332,0.02888587178018201,0.03674785010073273
288,ssp126,ch4,1995-2014,2022,2041,0.010111102426309282,0.01300745377137988,0.01845395384859383,0.027968050950157322,0.03598944839445525
289,ssp126,ch4,1995-2014,2023,2042,0.008979636985521667,0.011762598072029578,0.01727963949682998,0.026995421371023894,0.035191529565926874
290,ssp126,ch4,1995-2014,2024,2043,0.007764620633245278,0.010356569447414511,0.01579195951828294,0.025880221478683563,0.03379301454708815
291,ssp126,ch4,1995-2014,2025,2044,0.006273018207276305,0.008746450493763732,0.01424428145998391,0.024362415199934602,0.03246485932096061
292,ssp126,ch4,1995-2014,2026,2045,0.004542706962362897,0.007052096777838552,0.012571001571344831,0.02279916221726552,0.030945258262126612
293,ssp126,ch4,1995-2014,2027,2046,0.002678526277332072,0.0052597219444183805,0.010866073755321337,0.020975960421641612,0.029389453161977868
294,ssp126,ch4,1995-2014,2028,2047,0.0007694250051001996,0.003349424823235054,0.009064084954033325,0.01933998087223966,0.027839408815059506
295,ssp126,ch4,1995-2014,2029,2048,-0.0013376591795337454,0.0013889476708125548,0.007032210620783741,0.017561458483110925,0.02619712774236089
296,ssp126,ch4,1995-2014,2030,2049,-0.0035495869787703915,-0.000626336133225811,0.0050018702915017865,0.015603811259330342,0.024406372735569924
297,ssp126,ch4,1995-2014,2031,2050,-0.005952650581459107,-0.0028301080195725836,0.0029114056954625545,0.013509342358943091,0.02275989173484074
298,ssp126,ch4,1995-2014,2032,2051,-0.008473749783241558,-0.005247919898161686,0.0008130864538437033,0.0114902516406646,0.02105442678735642
299,ssp126,ch4,1995-2014,2033,2052,-0.011028644803498055,-0.007629618698277998,-0.0013359170127529296,0.009328567744382243,0.01914217234527422
300,ssp126,ch4,1995-2014,2034,2053,-0.013915562711014861,-0.010049931130894753,-0.003544663745049803,0.007328135928929105,0.01744875910388117
301,ssp126,ch4,1995-2014,2035,2054,-0.016623329835977408,-0.012539775053890239,-0.005728822433108571,0.00541451371763833,0.015575011706897048
302,ssp126,ch4,1995-2014,2036,2055,-0.01944793874743598,-0.01512417725903208,-0.007904176844939492,0.003557887545583296,0.013828682385416076
303,ssp126,ch4,1995-2014,2037,2056,-0.022244648958451685,-0.01773782455681823,-0.01009043698372758,0.001532930849309846,0.011879014244583383
304,ssp126,ch4,1995-2014,2038,2057,-0.025055478637568518,-0.020345223298226606,-0.012342547580433738,-0.0005235421935620721,0.009960495572107042
305,ssp126,ch4,1995-2014,2039,2058,-0.027973786812836864,-0.023061449375954,-0.014480696593222042,-0.0026299982344635976,0.00805003065810622
306,ssp126,ch4,1995-2014,2040,2059,-0.030832559363538903,-0.025705363006345204,-0.016624749787661486,-0.0046501661132788905,0.00607053081603732
307,ssp126,ch4,1995-2014,2041,2060,-0.03384316450811355,-0.028402773561161884,-0.01873435985364813,-0.006580944433166573,0.0038905493972934213
308,ssp126,ch4,1995-2014,2042,2061,-0.03682048936515261,-0.03120086362970526,-0.02089156647597812,-0.008424867927552602,0.0019536676342443724
309,ssp126,ch4,1995-2014,2043,2062,-0.0397666362322006,-0.033845823243332,-0.023048188467319708,-0.010266597970624049,3.3728328402066527e-05
310,ssp126,ch4,1995-2014,2044,2063,-0.04281953111633845,-0.036581229241914606,-0.02515952125952592,-0.012049034480092086,-0.0018194690361622483
311,ssp126,ch4,1995-2014,2045,2064,-0.04579300444624594,-0.039261469636198275,-0.02725542633727618,-0.013819681740271674,-0.0035285004536936655
312,ssp126,ch4,1995-2014,2046,2065,-0.04891240740195837,-0.04191236376625375,-0.02934326974481638,-0.01562909456238546,-0.005028876086797012
313,ssp126,ch4,1995-2014,2047,2066,-0.05205538749265411,-0.04463809002239531,-0.0314230718084223,-0.017324746784375573,-0.006535673269882228
314,ssp126,ch4,1995-2014,2048,2067,-0.05504424428349743,-0.04718053727638617,-0.033437955923098395,-0.019049668407708883,-0.007797893098203866
315,ssp126,ch4,1995-2014,2049,2068,-0.0580272737616037,-0.04969572630909304,-0.03559419570209821,-0.020894057219467972,-0.009166466680934713
316,ssp126,ch4,1995-2014,2050,2069,-0.06099990155969204,-0.05230335667817564,-0.03763995860300495,-0.02264938053342714,-0.010595217774976327
317,ssp126,ch4,1995-2014,2051,2070,-0.06395602746102283,-0.05474305694143133,-0.03960287101376658,-0.02429905614011931,-0.012011680384866047
318,ssp126,ch4,1995-2014,2052,2071,-0.06679733260319844,-0.057173893556926016,-0.04154532915345521,-0.02600812103979777,-0.013425689579281887
319,ssp126,ch4,1995-2014,2053,2072,-0.06965245849886204,-0.05970747769377239,-0.04350354588866179,-0.027790452249080534,-0.014922263600206875
320,ssp126,ch4,1995-2014,2054,2073,-0.0726570116432554,-0.06235341521066021,-0.04550025530685198,-0.029567678780113012,-0.016356411514533518
321,ssp126,ch4,1995-2014,2055,2074,-0.07551824819419048,-0.06496184693988542,-0.047432894712768126,-0.031225315998777037,-0.017804055156169053
322,ssp126,ch4,1995-2014,2056,2075,-0.07818026214622532,-0.06738504745296418,-0.04936822972625421,-0.032800113071947884,-0.01937230844868055
323,ssp126,ch4,1995-2014,2057,2076,-0.08116771876874862,-0.06977734685271224,-0.05126798071766392,-0.034391352328318074,-0.020965870624400657
324,ssp126,ch4,1995-2014,2058,2077,-0.08389198291563238,-0.0721614992388887,-0.053241397626263676,-0.03601657495490275,-0.022370603502652662
325,ssp126,ch4,1995-2014,2059,2078,-0.08678403243345567,-0.07469629293450528,-0.055294246730024366,-0.037642810838692246,-0.023948366600379283
326,ssp126,ch4,1995-2014,2060,2079,-0.08990865539414479,-0.07723494235139745,-0.05731363164739234,-0.03923703915670654,-0.02536782129683583
327,ssp126,ch4,1995-2014,2061,2080,-0.09257648168913084,-0.07977623808291372,-0.05925326058913005,-0.040841853563801,-0.02693465582074448
328,ssp126,ch4,1995-2014,2062,2081,-0.09546659158812343,-0.08237166697102781,-0.06117953615761551,-0.04235082323394044,-0.02834483582053868
329,ssp126,ch4,1995-2014,2063,2082,-0.0982177744501513,-0.08480470827827936,-0.06311729804154065,-0.044035511697969425,-0.029962315864222214
