# Time,AGWP_Ccycle,AGWP_fossilCO2,AGWP_bioCO2,AGTP_Ccycle,AGTP_fossilCO2,AGTP_bioCO2
303.300, 1.430e-13, 4.300e-13, -1.550e-13, 6.666e-17, 7.882e-16, -2.554e-16
303.400, 1.430e-13, 4.301e-13, -1.551e-13, 6.661e-17, 7.882e-16, -2.554e-16
303.500, 1.430e-13, 4.303e-13, -1.551e-13, 6.657e-17, 7.881e-16, -2.554e-16
303.600, 1.430e-13, 4.304e-13, -1.552e-13, 6.653e-17, 7.881e-16, -2.554e-16
303.700, 1.430e-13, 4.305e-13, -1.552e-13, 6.648e-17, 7.881e-16, -2.554e-16
303.800, 1.430e-13, 4.306e-13, -1.552e-13, 6.644e-17, 7.881e-16, -2.554e-16
303.900, 1.430e-13, 4.307e-13, -1.553e-13, 6.640e-17, 7.881e-16, -2.554e-16
304.000, 1.430e-13, 4.308e-13, -1.553e-13, 6.636e-17, 7.881e-16, -2.554e-16
304.100, 1.430e-13, 4.309e-13, -1.553e-13, 6.631e-17, 7.881e-16, -2.554e-16
304.200, 1.430e-13, 4.311e-13, -1.554e-13, 6.627e-17, 7.880e-16, -2.554e-16
304.300, 1.430e-13, 4.312e-13, -1.554e-13, 6.623e-17, 7.880e-16, -2.554e-16
304.400, 1.430e-13, 4.313e-13, -1.554e-13, 6.618e-17, 7.880e-16, -2.554e-16
304.500, 1.430e-13, 4.314e-13, -1.555e-13, 6.614e-17, 7.880e-16, -2.553e-16
304.600, 1.430e-13, 4.315e-13, -1.555e-13, 6.610e-17, 7.880e-16, -2.553e-16
304.700, 1.430e-13, 4.316e-13, -1.556e-13, 6.605e-17, 7.880e-16, -2.553e-16
304.800, 1.430e-13, 4.317e-13, -1.556e-13, 6.601e-17, 7.880e-16, -2.553e-16
304.900, 1.430e-13, 4.319e-13, -1.556e-13, 6.597e-17, 7.879e-16, -2.553e-16
305.000, 1.430e-13, 4.320e-13, -1.557e-13, 6.593e-17, 7.879e-16, -2.553e-16
305.100, 1.430e-13, 4.321e-13, -1.557e-13, 6.588e-17, 7.879e-16, -2.553e-16
305.200, 1.430e-13, 4.322e-13, -1.557e-13, 6.584e-17, 7.879e-16, -2.553e-16
305.300, 1.430e-13, 4.323e-13, -1.558e-13, 6.580e-17, 7.879e-16, -2.553e-16
305.400, 1.430e-13, 4.324e-13, -1.558e-13, 6.575e-17, 7.879e-16, -2.553e-16
305.500, 1.430e-13, 4.325e-13, -1.558e-13, 6.571e-17, 7.878e-16, -2.553e-16
305.600, 1.430e-13, 4.327e-13, -1.559e-13, 6.567e-17, 7.878e-16, -2.553e-16
305.700, 1.430e-13, 4.328e-13, -1.559e-13, 6.562e-17, 7.878e-16, -2.553e-16
305.800, 1.430e-13, 4.329e-13, -1.560e-13, 6.558e-17, 7.878e-16, -2.553e-16
305.900, 1.430e-13, 4.330e-13, -1.560e-13, 6.554e-17, 7.878e-16, -2.553e-16
306.000, 1.430e-13, 4.331e-13, -1.560e-13, 6.550e-17, 7.878e-16, -2.553e-16
306.100, 1.430e-13, 4.332e-13, -1.561e-13, 6.545e-17, 7.878e-16, -2.553e-16
306.200, 1.430e-13, 4.333e-13, -1.561e-13, 6.541e-17, 7.877e-16, -2.552e-16
306.300, 1.430e-13, 4.335e-13, -1.561e-13, 6.537e-17, 7.877e-16, -2.552e-16
306.400, 1.430e-13, 4.336e-13, -1.562e-13, 6.532e-17, 7.877e-16, -2.552e-16
306.500, 1.430e-13, 4.337e-13, -1.562e-13, 6.528e-17, 7.877e-16, -2.552e-16
306.600, 1.430e-13, 4.338e-13, -1.562e-13, 6.524e-17, 7.877e-16, -2.552e-16
306.700, 1.430e-13, 4.339e-13, -1.563e-13, 6.520e-17, 7.877e-16, -2.552e-16
306.800, 1.430e-13, 4.340e-13, -1.563e-13, 6.515e-17, 7.877e-16, -2.552e-16
306.900, 1.430e-13, 4.341e-13, -1.563e-13, 6.511e-17, 7.876e-16, -2.552e-16
307.000, 1.430e-13, 4.343e-13, -1.564e-13, 6.507e-17, 7.876e-16, -2.552e-16
307.100, 1.430e-13, 4.344e-13, -1.564e-13, 6.502e-17, 7.876e-16, -2.552e-16
307.200, 1.430e-13, 4.345e-13, -1.565e-13, 6.498e-17, 7.876e-16, -2.552e-16
307.300, 1.430e-13, 4.346e-13, -1.565e-13, 6.494e-17, 7.876e-16, -2.552e-16
307.400, 1.430e-13, 4.347e-13, -1.565e-13, 6.489e-17, 7.876e-16, -2.552e-16
307.500, 1.430e-13, 4.348e-13, -1.566e-13, 6.485e-17, 7.875e-16, -2.552e-16
307.600, 1.430e-13, 4.349e-13, -1.566e-13, 6.481e-17, 7.875e-16, -2.552e-16
307.700, 1.430e-13, 4.351e-13, -1.566e-13, 6.477e-17, 7.875e-16, -2.552e-16
307.800, 1.430e-13, 4.352e-13, -1.567e-13, 6.472e-17, 7.875e-16, -2.551e-16
307.900, 1.430e-13, 4.353e-13, -1.567e-13, 6.468e-17, 7.875e-16, -2.551e-16
308.000, 1.430e-13, 4.354e-13, -1.567e-13, 6.464e-17, 7.875e-16, -2.551e-16
308.100, 1.430e-13, 4.355e-13, -1.568e-13, 6.459e-17, 7.875e-16, -2.551e-16
308.200, 1.430e-13, 4.356e-13, -1.568e-13, 6.455e-17, 7.874e-16, -2.551e-16
308.300, 1.430e-13, 4.357e-13, -1.569e-13, 6.451e-17, 7.874e-16, -2.551e-16
308.400, 1.430e-13, 4.359e-13, -1.569e-13, 6.447e-17, 7.874e-16, -2.551e-16
308.500, 1.430e-13, 4.360e-13, -1.569e-13, 6.442e-17, 7.874e-16, -2.551e-16
308.600, 1.430e-13, 4.361e-13, -1.570e-13, 6.438e-17, 7.874e-16, -2.551e-16
308.700, 1.430e-13, 4.362e-13, -1.570e-13, 6.434e-17, 7.874e-16, -2.551e-16
308.800, 1.430e-13, 4.363e-13, -1.570e-13, 6.429e-17, 7.873e-16, -2.551e-16
308.900, 1.430e-13, 4.364e-13, -1.571e-13, 6.425e-17, 7.873e-16, -2.551e-16
309.000, 1.430e-13, 4.365e-13, -1.571e-13, 6.421e-17, 7.873e-16, -2.551e-16
309.100, 1.430e-13, 4.367e-13, -1.571e-13, 6.417e-17, 7.873e-16, -2.551e-16
309.200, 1.430e-13, 4.368e-13, -1.572e-13, 6.412e-17, 7.873e-16, -2.551e-16
309.300, 1.430e-13, 4.369e-13, -1.572e-13, 6.408e-17, 7.873e-16, -2.551e-16
309.400, 1.430e-13, 4.370e-13, -1.572e-13, 6.404e-17, 7.873e-16, -2.551e-16
309.500, 1.430e-13, 4.371e-13, -1.573e-13, 6.399e-17, 7.872e-16, -2.550e-16
309.600, 1.430e-13, 4.372e-13, -1.573e-13, 6.395e-17, 7.872e-16, -2.550e-16
309.700, 1.430e-13, 4.373e-13, -1.574e-13, 6.391e-17, 7.872e-16, -2.550e-16
309.800, 1.430e-13, 4.375e-13, -1.574e-13, 6.387e-17, 7.872e-16, -2.550e-16
309.900, 1.430e-13, 4.376e-13, -1.574e-13, 6.382e-17, 7.872e-16, -2.550e-16
310.000, 1.430e-13, 4.377e-13, -1.575e-13, 6.378e-17, 7.872e-16, -2.550e-16
310.100, 1.430e-13, 4.378e-13, -1.575e-13, 6.374e-17, 7.871e-16, -2.550e-16
310.200, 1.430e-13, 4.379e-13, -1.575e-13, 6.370e-17, 7.871e-16, -2.550e-16
310.300, 1.430e-13, 4.380e-13, -1.576e-13, 6.365e-17, 7.871e-16, -2.550e-16
310.400, 1.430e-13, 4.381e-13, -1.576e-13, 6.361e-17, 7.871e-16, -2.550e-16
310.500, 1.430e-13, 4.382e-13, -1.576e-13, 6.357e-17, 7.871e-16, -2.550e-16
310.600, 1.430e-13, 4.384e-13, -1.577e-13, 6.352e-17, 7.871e-16, -2.550e-16
310.700, 1.430e-13, 4.385e-13, -1.577e-13, 6.348e-17, 7.871e-16, -2.550e-16
310.800, 1.430e-13, 4.386e-13, -1.578e-13, 6.344e-17, 7.870e-16, -2.550e-16
310.900, 1.430e-13, 4.387e-13, -1.578e-13, 6.340e-17, 7.870e-16, -2.550e-16
311.000, 1.430e-13, 4.388e-13, -1.578e-13, 6.335e-17, 7.870e-16, -2.550e-16
311.100, 1.430e-13, 4.389e-13, -1.579e-13, 6.331e-17, 7.870e-16, -2.549e-16
311.200, 1.430e-13, 4.390e-13, -1.579e-13, 6.327e-17, 7.870e-16, -2.549e-16
311.300, 1.430e-13, 4.392e-13, -1.579e-13, 6.323e-17, 7.870e-16, -2.549e-16
311.400, 1.430e-13, 4.393e-13, -1.580e-13, 6.318e-17, 7.869e-16, -2.549e-16
311.500, 1.430e-13, 4.394e-13, -1.580e-13, 6.314e-17, 7.869e-16, -2.549e-16
311.600, 1.430e-13, 4.395e-13, -1.580e-13, 6.310e-17, 7.869e-16, -2.549e-16
311.700, 1.430e-13, 4.396e-13, -1.581e-13, 6.305e-17, 7.869e-16, -2.549e-16
311.800, 1.430e-13, 4.397e-13, -1.581e-13, 6.301e-17, 7.869e-16, -2.549e-16
311.900, 1.430e-13, 4.398e-13, -1.581e-13, 6.297e-17, 7.869e-16, -2.549e-16
312.000, 1.430e-13, 4.400e-13, -1.582e-13, 6.293e-17, 7.868e-16, -2.549e-16
312.100, 1.430e-13, 4.401e-13, -1.582e-13, 6.288e-17, 7.868e-16, -2.549e-16
312.200, 1.430e-13, 4.402e-13, -1.583e-13, 6.284e-17, 7.868e-16, -2.549e-16
312.300, 1.430e-13, 4.403e-13, -1.583e-13, 6.280e-17, 7.868e-16, -2.549e-16
312.400, 1.430e-13, 4.404e-13, -1.583e-13, 6.276e-17, 7.868e-16, -2.549e-16
312.500, 1.430e-13, 4.405e-13, -1.584e-13, 6.271e-17, 7.868e-16, -2.549e-16
312.600, 1.430e-13, 4.406e-13, -1.584e-13, 6.267e-17, 7.868e-16, -2.549e-16
312.700, 1.430e-13, 4.407e-13, -1.584e-13, 6.263e-17, 7.867e-16, -2.548e-16
312.800, 1.430e-13, 4.409e-13, -1.585e-13, 6.258e-17, 7.867e-16, -2.548e-16
312.900, 1.430e-13, 4.410e-13, -1.585e-13, 6.254e-17, 7.867e-16, -2.548e-16
313.000, 1.430e-13, 4.411e-13, -1.585e-13, 6.250e-17, 7.867e-16, -2.548e-16
313.100, 1.430e-13, 4.412e-13, -1.586e-13, 6.246e-17, 7.867e-16, -2.548e-16
313.200, 1.430e-13, 4.413e-13, -1.586e-13, 6.241e-17, 7.867e-16, -2.548e-16
313.300, 1.430e-13, 4.414e-13, -1.586e-13, 6.237e-17, 7.866e-16, -2.548e-16
313.400, 1.430e-13, 4.415e-13, -1.587e-13, 6.233e-17, 7.866e-16, -2.548e-16
313.500, 1.430e-13, 4.417e-13, -1.587e-13, 6.229e-17, 7.866e-16, -2.548e-16
313.600, 1.430e-13, 4.418e-13, -1.588e-13, 6.224e-17, 7.866e-16, -2.548e-16
313.700, 1.430e-13, 4.419e-13, -1.588e-13, 6.220e-17, 7.866e-16, -2.548e-16
313.800, 1.430e-13, 4.420e-13, -1.588e-13, 6.216e-17, 7.866e-16, -2.548e-16
313.900, 1.430e-13, 4.421e-13, -1.589e-13, 6.212e-17, 7.865e-16, -2.548e-16
314.000, 1.430e-13, 4.422e-13, -1.589e-13, 6.207e-17, 7.865e-16, -2.548e-16
314.100, 1.430e-13, 4.423e-13, -1.589e-13, 6.203e-17, 7.865e-16, -2.548e-16
314.200, 1.430e-13, 4.425e-13, -1.590e-13, 6.199e-17, 7.865e-16, -2.548e-16
314.300, 1.430e-13, 4.426e-13, -1.590e-13, 6.195e-17, 7.865e-16, -2.548e-16
314.400, 1.430e-13, 4.427e-13, -1.590e-13, 6.190e-17, 7.865e-16, -2.547e-16
314.500, 1.430e-13, 4.428e-13, -1.591e-13, 6.186e-17, 7.865e-16, -2.547e-16
314.600, 1.430e-13, 4.429e-13, -1.591e-13, 6.182e-17, 7.864e-16, -2.547e-16
314.700, 1.430e-13, 4.430e-13, -1.591e-13, 6.178e-17, 7.864e-16, -2.547e-16
314.800, 1.430e-13, 4.431e-13, -1.592e-13, 6.173e-17, 7.864e-16, -2.547e-16
314.900, 1.430e-13, 4.432e-13, -1.592e-13, 6.169e-17, 7.864e-16, -2.547e-16
315.000, 1.430e-13, 4.434e-13, -1.593e-13, 6.165e-17, 7.864e-16, -2.547e-16
315.100, 1.430e-13, 4.435e-13, -1.593e-13, 6.161e-17, 7.864e-16, -2.547e-16
315.200, 1.430e-13, 4.436e-13, -1.593e-13, 6.156e-17, 7.863e-16, -2.547e-16
315.300, 1.430e-13, 4.437e-13, -1.594e-13, 6.152e-17, 7.863e-16, -2.547e-16
315.400, 1.430e-13, 4.438e-13, -1.594e-13, 6.148e-17, 7.863e-16, -2.547e-16
315.500, 1.430e-13, 4.439e-13, -1.594e-13, 6.143e-17, 7.863e-16, -2.547e-16
315.600, 1.430e-13, 4.440e-13, -1.595e-13, 6.139e-17, 7.863e-16, -2.547e-16
315.700, 1.430e-13, 4.442e-13, -1.595e-13, 6.135e-17, 7.863e-16, -2.547e-16
315.800, 1.430e-13, 4.443e-13, -1.595e-13, 6.131e-17, 7.862e-16, -2.547e-16
315.900, 1.430e-13, 4.444e-13, -1.596e-13, 6.126e-17, 7.862e-16, -2.547e-16
316.000, 1.430e-13, 4.445e-13, -1.596e-13, 6.122e-17, 7.862e-16, -2.546e-16
316.100, 1.430e-13, 4.446e-13, -1.597e-13, 6.118e-17, 7.862e-16, -2.546e-16
316.200, 1.430e-13, 4.447e-13, -1.597e-13, 6.114e-17, 7.862e-16, -2.546e-16
316.300, 1.430e-13, 4.448e-13, -1.597e-13, 6.109e-17, 7.862e-16, -2.546e-16
316.400, 1.430e-13, 4.449e-13, -1.598e-13, 6.105e-17, 7.862e-16, -2.546e-16
316.500, 1.430e-13, 4.451e-13, -1.598e-13, 6.101e-17, 7.861e-16, -2.546e-16
316.600, 1.430e-13, 4.452e-13, -1.598e-13, 6.097e-17, 7.861e-16, -2.546e-16
316.700, 1.430e-13, 4.453e-13, -1.599e-13, 6.093e-17, 7.861e-16, -2.546e-16
316.800, 1.430e-13, 4.454e-13, -1.599e-13, 6.088e-17, 7.861e-16, -2.546e-16
316.900, 1.430e-13, 4.455e-13, -1.599e-13, 6.084e-17, 7.861e-16, -2.546e-16
317.000, 1.430e-13, 4.456e-13, -1.600e-13, 6.080e-17, 7.861e-16, -2.546e-16
317.100, 1.430e-13, 4.457e-13, -1.600e-13, 6.076e-17, 7.860e-16, -2.546e-16
317.200, 1.430e-13, 4.458e-13, -1.600e-13, 6.071e-17, 7.860e-16, -2.546e-16
317.300, 1.430e-13, 4.460e-13, -1.601e-13, 6.067e-17, 7.860e-16, -2.546e-16
317.400, 1.430e-13, 4.461e-13, -1.601e-13, 6.063e-17, 7.860e-16, -2.546e-16
317.500, 1.430e-13, 4.462e-13, -1.602e-13, 6.059e-17, 7.860e-16, -2.546e-16
317.600, 1.430e-13, 4.463e-13, -1.602e-13, 6.054e-17, 7.860e-16, -2.545e-16
317.700, 1.430e-13, 4.464e-13, -1.602e-13, 6.050e-17, 7.859e-16, -2.545e-16
317.800, 1.430e-13, 4.465e-13, -1.603e-13, 6.046e-17, 7.859e-16, -2.545e-16
317.900, 1.430e-13, 4.466e-13, -1.603e-13, 6.042e-17, 7.859e-16, -2.545e-16
318.000, 1.430e-13, 4.468e-13, -1.603e-13, 6.037e-17, 7.859e-16, -2.545e-16
318.100, 1.430e-13, 4.469e-13, -1.604e-13, 6.033e-17, 7.859e-16, -2.545e-16
318.200, 1.430e-13, 4.470e-13, -1.604e-13, 6.029e-17, 7.859e-16, -2.545e-16
318.300, 1.430e-13, 4.471e-13, -1.604e-13, 6.025e-17, 7.858e-16, -2.545e-16
318.400, 1.430e-13, 4.472e-13, -1.605e-13, 6.020e-17, 7.858e-16, -2.545e-16
318.500, 1.430e-13, 4.473e-13, -1.605e-13, 6.016e-17, 7.858e-16, -2.545e-16
318.600, 1.430e-13, 4.474e-13, -1.605e-13, 6.012e-17, 7.858e-16, -2.545e-16
318.700, 1.430e-13, 4.475e-13, -1.606e-13, 6.008e-17, 7.858e-16, -2.545e-16
318.800, 1.430e-13, 4.477e-13, -1.606e-13, 6.003e-17, 7.858e-16, -2.545e-16
318.900, 1.430e-13, 4.478e-13, -1.607e-13, 5.999e-17, 7.858e-16, -2.545e-16
319.000, 1.430e-13, 4.479e-13, -1.607e-13, 5.995e-17, 7.857e-16, -2.545e-16
319.100, 1.430e-13, 4.480e-13, -1.607e-13, 5.991e-17, 7.857e-16, -2.545e-16
319.200, 1.430e-13, 4.481e-13, -1.608e-13, 5.987e-17, 7.857e-16, -2.544e-16
319.300, 1.430e-13, 4.482e-13, -1.608e-13, 5.982e-17, 7.857e-16, -2.544e-16
319.400, 1.430e-13, 4.483e-13, -1.608e-13, 5.978e-17, 7.857e-16, -2.544e-16
319.500, 1.430e-13, 4.484e-13, -1.609e-13, 5.974e-17, 7.857e-16, -2.544e-16
319.600, 1.430e-13, 4.486e-13, -1.609e-13, 5.970e-17, 7.856e-16, -2.544e-16
319.700, 1.430e-13, 4.487e-13, -1.609e-13, 5.965e-17, 7.856e-16, -2.544e-16
319.800, 1.430e-13, 4.488e-13, -1.610e-13, 5.961e-17, 7.856e-16, -2.544e-16
319.900, 1.430e-13, 4.489e-13, -1.610e-13, 5.957e-17, 7.856e-16, -2.544e-16
320.000, 1.430e-13, 4.490e-13, -1.610e-13, 5.953e-17, 7.856e-16, -2.544e-16
320.100, 1.430e-13, 4.491e-13, -1.611e-13, 5.948e-17, 7.856e-16, -2.544e-16
320.200, 1.430e-13, 4.492e-13, -1.611e-13, 5.944e-17, 7.855e-16, -2.544e-16
320.300, 1.430e-13, 4.494e-13, -1.612e-13, 5.940e-17, 7.855e-16, -2.544e-16
320.400, 1.430e-13, 4.495e-13, -1.612e-13, 5.936e-17, 7.855e-16, -2.544e-16
320.500, 1.430e-13, 4.496e-13, -1.612e-13, 5.932e-17, 7.855e-16, -2.544e-16
320.600, 1.430e-13, 4.497e-13, -1.613e-13, 5.927e-17, 7.855e-16, -2.544e-16
320.700, 1.430e-13, 4.498e-13, -1.613e-13, 5.923e-17, 7.855e-16, -2.544e-16
320.800, 1.430e-13, 4.499e-13, -1.613e-13, 5.919e-17, 7.854e-16, -2.543e-16
320.900, 1.430e-13, 4.500e-13, -1.614e-13, 5.915e-17, 7.854e-16, -2.543e-16
321.000, 1.430e-13, 4.501e-13, -1.614e-13, 5.910e-17, 7.854e-16, -2.543e-16
321.100, 1.430e-13, 4.503e-13, -1.614e-13, 5.906e-17, 7.854e-16, -2.543e-16
321.200, 1.430e-13, 4.504e-13, -1.615e-13, 5.902e-17, 7.854e-16, -2.543e-16
321.300, 1.430e-13, 4.505e-13, -1.615e-13, 5.898e-17, 7.854e-16, -2.543e-16
321.400, 1.430e-13, 4.506e-13, -1.615e-13, 5.894e-17, 7.853e-16, -2.543e-16
321.500, 1.430e-13, 4.507e-13, -1.616e-13, 5.889e-17, 7.853e-16, -2.543e-16
321.600, 1.430e-13, 4.508e-13, -1.616e-13, 5.885e-17, 7.853e-16, -2.543e-16
321.700, 1.430e-13, 4.509e-13, -1.616e-13, 5.881e-17, 7.853e-16, -2.543e-16
321.800, 1.430e-13, 4.510e-13, -1.617e-13, 5.877e-17, 7.853e-16, -2.543e-16
321.900, 1.430e-13, 4.512e-13, -1.617e-13, 5.872e-17, 7.853e-16, -2.543e-16
322.000, 1.430e-13, 4.513e-13, -1.618e-13, 5.868e-17, 7.852e-16, -2.543e-16
322.100, 1.430e-13, 4.514e-13, -1.618e-13, 5.864e-17, 7.852e-16, -2.543e-16
322.200, 1.430e-13, 4.515e-13, -1.618e-13, 5.860e-17, 7.852e-16, -2.543e-16
322.300, 1.430e-13, 4.516e-13, -1.619e-13, 5.856e-17, 7.852e-16, -2.542e-16
322.400, 1.430e-13, 4.517e-13, -1.619e-13, 5.851e-17, 7.852e-16, -2.542e-16
322.500, 1.430e-13, 4.518e-13, -1.619e-13, 5.847e-17, 7.852e-16, -2.542e-16
322.600, 1.430e-13, 4.519e-13, -1.620e-13, 5.843e-17, 7.851e-16, -2.542e-16
322.700, 1.430e-13, 4.521e-13, -1.620e-13, 5.839e-17, 7.851e-16, -2.542e-16
322.800, 1.430e-13, 4.522e-13, -1.620e-13, 5.834e-17, 7.851e-16, -2.542e-16
322.900, 1.430e-13, 4.523e-13, -1.621e-13, 5.830e-17, 7.851e-16, -2.542e-16
323.000, 1.430e-13, 4.524e-13, -1.621e-13, 5.826e-17, 7.851e-16, -2.542e-16
323.100, 1.430e-13, 4.525e-13, -1.621e-13, 5.822e-17, 7.851e-16, -2.542e-16
323.200, 1.430e-13, 4.526e-13, -1.622e-13, 5.818e-17, 7.850e-16, -2.542e-16
323.300, 1.430e-13, 4.527e-13, -1.622e-13, 5.813e-17, 7.850e-16, -2.542e-16
323.400, 1.430e-13, 4.528e-13, -1.623e-13, 5.809e-17, 7.850e-16, -2.542e-16
323.500, 1.430e-13, 4.530e-13, -1.623e-13, 5.805e-17, 7.850e-16, -2.542e-16
323.600, 1.430e-13, 4.531e-13, -1.623e-13, 5.801e-17, 7.850e-16, -2.542e-16
323.700, 1.430e-13, 4.532e-13, -1.624e-13, 5.797e-17, 7.850e-16, -2.542e-16
323.800, 1.430e-13, 4.533e-13, -1.624e-13, 5.792e-17, 7.849e-16, -2.542e-16
323.900, 1.430e-13, 4.534e-13, -1.624e-13, 5.788e-17, 7.849e-16, -2.541e-16
324.000, 1.430e-13, 4.535e-13, -1.625e-13, 5.784e-17, 7.849e-16, -2.541e-16
324.100, 1.430e-13, 4.536e-13, -1.625e-13, 5.780e-17, 7.849e-16, -2.541e-16
324.200, 1.430e-13, 4.537e-13, -1.625e-13, 5.776e-17, 7.849e-16, -2.541e-16
324.300, 1.430e-13, 4.539e-13, -1.626e-13, 5.771e-17, 7.849e-16, -2.541e-16
324.400, 1.430e-13, 4.540e-13, -1.626e-13, 5.767e-17, 7.848e-16, -2.541e-16
324.500, 1.430e-13, 4.541e-13, -1.626e-13, 5.763e-17, 7.848e-16, -2.541e-16
324.600, 1.430e-13, 4.542e-13, -1.627e-13, 5.759e-17, 7.848e-16, -2.541e-16
324.700, 1.430e-13, 4.543e-13, -1.627e-13, 5.755e-17, 7.848e-16, -2.541e-16
324.800, 1.430e-13, 4.544e-13, -1.628e-13, 5.750e-17, 7.848e-16, -2.541e-16
324.900, 1.430e-13, 4.545e-13, -1.628e-13, 5.746e-17, 7.848e-16, -2.541e-16
325.000, 1.430e-13, 4.546e-13, -1.628e-13, 5.742e-17, 7.847e-16, -2.541e-16
325.100, 1.430e-13, 4.548e-13, -1.629e-13, 5.738e-17, 7.847e-16, -2.541e-16
325.200, 1.430e-13, 4.549e-13, -1.629e-13, 5.734e-17, 7.847e-16, -2.541e-16
325.300, 1.430e-13, 4.550e-13, -1.629e-13, 5.729e-17, 7.847e-16, -2.541e-16
325.400, 1.430e-13, 4.551e-13, -1.630e-13, 5.725e-17, 7.847e-16, -2.541e-16
325.500, 1.430e-13, 4.552e-13, -1.630e-13, 5.721e-17, 7.847e-16, -2.540e-16
325.600, 1.430e-13, 4.553e-13, -1.630e-13, 5.717e-17, 7.846e-16, -2.540e-16
325.700, 1.430e-13, 4.554e-13, -1.631e-13, 5.713e-17, 7.846e-16, -2.540e-16
325.800, 1.430e-13, 4.555e-13, -1.631e-13, 5.708e-17, 7.846e-16, -2.540e-16
325.900, 1.430e-13, 4.557e-13, -1.631e-13, 5.704e-17, 7.846e-16, -2.540e-16
326.000, 1.430e-13, 4.558e-13, -1.632e-13, 5.700e-17, 7.846e-16, -2.540e-16
326.100, 1.430e-13, 4.559e-13, -1.632e-13, 5.696e-17, 7.846e-16, -2.540e-16
326.200, 1.430e-13, 4.560e-13, -1.632e-13, 5.692e-17, 7.845e-16, -2.540e-16
326.300, 1.430e-13, 4.561e-13, -1.633e-13, 5.687e-17, 7.845e-16, -2.540e-16
326.400, 1.430e-13, 4.562e-13, -1.633e-13, 5.683e-17, 7.845e-16, -2.540e-16
326.500, 1.430e-13, 4.563e-13, -1.634e-13, 5.679e-17, 7.845e-16, -2.540e-16
326.600, 1.430e-13, 4.564e-13, -1.634e-13, 5.675e-17, 7.845e-16, -2.540e-16
326.700, 1.430e-13, 4.566e-13, -1.634e-13, 5.671e-17, 7.845e-16, -2.540e-16
326.800, 1.430e-13, 4.567e-13, -1.635e-13, 5.666e-17, 7.844e-16, -2.540e-16
326.900, 1.430e-13, 4.568e-13, -1.635e-13, 5.662e-17, 7.844e-16, -2.540e-16
327.000, 1.430e-13, 4.569e-13, -1.635e-13, 5.658e-17, 7.844e-16, -2.539e-16
327.100, 1.430e-13, 4.570e-13, -1.636e-13, 5.654e-17, 7.844e-16, -2.539e-16
327.200, 1.430e-13, 4.571e-13, -1.636e-13, 5.650e-17, 7.844e-16, -2.539e-16
327.300, 1.430e-13, 4.572e-13, -1.636e-13, 5.645e-17, 7.844e-16, -2.539e-16
327.400, 1.430e-13, 4.573e-13, -1.637e-13, 5.641e-17, 7.843e-16, -2.539e-16
327.500, 1.430e-13, 4.575e-13, -1.637e-13, 5.637e-17, 7.843e-16, -2.539e-16
327.600, 1.430e-13, 4.576e-13, -1.637e-13, 5.633e-17, 7.843e-16, -2.539e-16
327.700, 1.430e-13, 4.577e-13, -1.638e-13, 5.629e-17, 7.843e-16, -2.539e-16
327.800, 1.430e-13, 4.578e-13, -1.638e-13, 5.625e-17, 7.843e-16, -2.539e-16
327.900, 1.430e-13, 4.579e-13, -1.639e-13, 5.620e-17, 7.843e-16, -2.539e-16
328.000, 1.430e-13, 4.580e-13, -1.639e-13, 5.616e-17, 7.842e-16, -2.539e-16
328.100, 1.430e-13, 4.581e-13, -1.639e-13, 5.612e-17, 7.842e-16, -2.539e-16
328.200, 1.430e-13, 4.582e-13, -1.640e-13, 5.608e-17, 7.842e-16, -2.539e-16
328.300, 1.430e-13, 4.583e-13, -1.640e-13, 5.604e-17, 7.842e-16, -2.539e-16
328.400, 1.430e-13, 4.585e-13, -1.640e-13, 5.599e-17, 7.842e-16, -2.539e-16
328.500, 1.430e-13, 4.586e-13, -1.641e-13, 5.595e-17, 7.842e-16, -2.539e-16
328.600, 1.430e-13, 4.587e-13, -1.641e-13, 5.591e-17, 7.841e-16, -2.538e-16
328.700, 1.430e-13, 4.588e-13, -1.641e-13, 5.587e-17, 7.841e-16, -2.538e-16
328.800, 1.430e-13, 4.589e-13, -1.642e-13, 5.583e-17, 7.841e-16, -2.538e-16
328.900, 1.430e-13, 4.590e-13, -1.642e-13, 5.579e-17, 7.841e-16, -2.538e-16
329.000, 1.430e-13, 4.591e-13, -1.642e-13, 5.574e-17, 7.841e-16, -2.538e-16
329.100, 1.430e-13, 4.592e-13, -1.643e-13, 5.570e-17, 7.841e-16, -2.538e-16
329.200, 1.430e-13, 4.594e-13, -1.643e-13, 5.566e-17, 7.840e-16, -2.538e-16
329.300, 1.430e-13, 4.595e-13, -1.643e-13, 5.562e-17, 7.840e-16, -2.538e-16
329.400, 1.430e-13, 4.596e-13, -1.644e-13, 5.558e-17, 7.840e-16, -2.538e-16
329.500, 1.430e-13, 4.597e-13, -1.644e-13, 5.553e-17, 7.840e-16, -2.538e-16
329.600, 1.430e-13, 4.598e-13, -1.645e-13, 5.549e-17, 7.840e-16, -2.538e-16
329.700, 1.430e-13, 4.599e-13, -1.645e-13, 5.545e-17, 7.840e-16, -2.538e-16
329.800, 1.430e-13, 4.600e-13, -1.645e-13, 5.541e-17, 7.839e-16, -2.538e-16
329.900, 1.430e-13, 4.601e-13, -1.646e-13, 5.537e-17, 7.839e-16, -2.538e-16
